incident_type,city,state,date_time,year,data type,subject_race,gender,subject_ethnicity,block_address,district,psa,age
Stop & Frisk,"Washington, D.C.",DC,1/24/10 22:09,2010,Person,Black,Male,Not Hispanic Or Latino,1700 B/O 17TH ST NW,3D,301.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,1/25/10 12:09,2010,Person,Black,Male,Not Hispanic Or Latino,0 B/O 35TH ST SE,6D,606.0,
Stop & Frisk,"Washington, D.C.",DC,1/25/10 12:09,2010,Person,Black,Male,Not Hispanic Or Latino,0 B/O 35TH ST SE,6D,606.0,23
Stop & Frisk,"Washington, D.C.",DC,1/25/10 16:30,2010,Person,Black,Male,Not Hispanic Or Latino,1100 B/O BRENTWOOD RD NE,5D,505.0,54
Stop & Frisk,"Washington, D.C.",DC,1/25/10 16:59,2010,Person,Black,Male,Not Hispanic Or Latino,600 B/O 19TH ST NE,5D,507.0,22
Stop & Frisk,"Washington, D.C.",DC,1/25/10 16:59,2010,Person,Black,Male,Not Hispanic Or Latino,600 B/O 19TH ST NE,5D,507.0,21
Stop & Frisk,"Washington, D.C.",DC,1/25/10 16:59,2010,Person,Black,Male,Not Hispanic Or Latino,600 B/O 19TH ST NE,5D,507.0,18
Stop & Frisk,"Washington, D.C.",DC,1/25/10 16:59,2010,Person,Black,Male,Not Hispanic Or Latino,600 B/O 19TH ST NE,5D,507.0,20
Stop & Frisk,"Washington, D.C.",DC,1/25/10 16:59,2010,Person,Black,Male,Not Hispanic Or Latino,600 B/O 19TH ST NE,5D,507.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,1/25/10 16:59,2010,Person,Black,Male,Unknown,600 B/O 19TH ST NE,5D,507.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,1/25/10 20:30,2010,Person,Black,Male,Not Hispanic Or Latino,1100 B/O BELLEVUE ST SE,7D,707.0,22
Stop & Frisk,"Washington, D.C.",DC,1/25/10 21:40,2010,Person,Black,Male,Not Hispanic Or Latino,3900 B/O MINNESOTA AVE NE,6D,603.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,1/26/10 8:19,2010,Person,Black,Male,Not Hispanic Or Latino,3000 B/O 15TH ST NW,3D,303.0,38
Stop & Frisk,"Washington, D.C.",DC,1/26/10 10:59,2010,Person,Black,Male,Not Hispanic Or Latino,BENNING RD NE,6D,603.0,29
Stop & Frisk,"Washington, D.C.",DC,1/26/10 12:53,2010,Person,Black,Male,Unknown,1500 B/O W ST NW,3D,305.0,19
Stop & Frisk,"Washington, D.C.",DC,1/26/10 17:30,2010,Person,Unknown,Male,Hispanic Or Latino,2700 B/O ONTARIO RD NW,3D,303.0,28
Stop & Frisk,"Washington, D.C.",DC,1/26/10 19:09,2010,Person,Black,Male,Not Hispanic Or Latino,4200 B/O 4TH ST SE,7D,708.0,25
Stop & Frisk,"Washington, D.C.",DC,1/26/10 20:26,2010,Person,Black,Male,Not Hispanic Or Latino,EASTERN AVE NE / SHERIFF RD NE,6D,608.0,41
Stop & Frisk,"Washington, D.C.",DC,1/26/10 21:35,2010,Person,Black,Male,Not Hispanic Or Latino,1900 B/O E ST NE,5D,103.0,32
Stop & Frisk,"Washington, D.C.",DC,1/26/10 21:35,2010,Person,Black,Male,Not Hispanic Or Latino,1900 B/O E ST NE,5D,103.0,34
Stop & Frisk,"Washington, D.C.",DC,1/26/10 21:35,2010,Person,Black,Male,Not Hispanic Or Latino,1900 B/O E ST NE,5D,103.0,26
Stop & Frisk,"Washington, D.C.",DC,1/27/10 0:20,2010,Person,Black,Male,Not Hispanic Or Latino,WILMINGTON PL SE / HORNER PL SE,7D,705.0,21
Stop & Frisk,"Washington, D.C.",DC,1/27/10 13:30,2010,Person,Black,Male,Not Hispanic Or Latino,GEORGIA AVE NW,,,25
Stop & Frisk,"Washington, D.C.",DC,1/27/10 15:49,2010,Person,Black,Male,Unknown,17TH ST NE / C ST NE,1D,103.0,47
Stop & Frisk,"Washington, D.C.",DC,1/27/10 19:30,2010,Person,Black,Male,Not Hispanic Or Latino,2600 B/O POMEROY RD SE,7D,703.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,1/27/10 19:30,2010,Person,Black,Male,Not Hispanic Or Latino,2600 B/O POMEROY RD SE,7D,703.0,18
Stop & Frisk,"Washington, D.C.",DC,1/27/10 19:30,2010,Person,Black,Male,Not Hispanic Or Latino,2600 B/O POMEROY RD SE,7D,703.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,1/27/10 20:44,2010,Person,Black,Male,Not Hispanic Or Latino,1100 B/O D ST NE,1D,103.0,45
Stop & Frisk,"Washington, D.C.",DC,1/27/10 20:44,2010,Person,Black,Female,Not Hispanic Or Latino,1100 B/O D ST NE,1D,103.0,51
Stop & Frisk,"Washington, D.C.",DC,1/28/10 0:58,2010,Person,Black,Male,Not Hispanic Or Latino,2500 B/O GEORGIA AVE NW,3D,304.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,1/28/10 0:58,2010,Person,Black,Male,Not Hispanic Or Latino,2500 B/O GEORGIA AVE NW,3D,304.0,18
Stop & Frisk,"Washington, D.C.",DC,1/28/10 1:25,2010,Person,Black,Male,Not Hispanic Or Latino,1300 B/O SPRING RD NW,4D,409.0,22
Stop & Frisk,"Washington, D.C.",DC,1/28/10 1:25,2010,Person,Unknown,Unknown,Unknown,1300 B/O SPRING RD NW,4D,409.0,
Stop & Frisk,"Washington, D.C.",DC,1/28/10 10:27,2010,Person,Black,Male,Not Hispanic Or Latino,1100 B/O 10TH ST NW,3D,307.0,53
Stop & Frisk,"Washington, D.C.",DC,1/28/10 10:27,2010,Person,Black,Male,Not Hispanic Or Latino,1100 B/O 10TH ST NW,3D,307.0,47
Stop & Frisk,"Washington, D.C.",DC,1/28/10 10:27,2010,Person,Unknown,Unknown,Unknown,1100 B/O 10TH ST NW,3D,307.0,
Stop & Frisk,"Washington, D.C.",DC,1/28/10 19:30,2010,Person,Black,Male,Not Hispanic Or Latino,4100 B/O ANACOSTIA AVE NE,6D,601.0,21
Stop & Frisk,"Washington, D.C.",DC,1/28/10 19:30,2010,Person,Black,Male,Not Hispanic Or Latino,4100 B/O ANACOSTIA AVE NE,6D,601.0,23
Stop & Frisk,"Washington, D.C.",DC,1/28/10 19:30,2010,,,,,14TH ST NW / PENNSYVANIA AVE NW,1D,101.0,
Stop & Frisk,"Washington, D.C.",DC,1/28/10 20:37,2010,Person,Black,Female,Not Hispanic Or Latino,2100 B/O MARYLAND AVE NE,5D,507.0,22
Stop & Frisk,"Washington, D.C.",DC,1/29/10 1:50,2010,Person,Black,Male,Unknown,3300 B/O ALDEN ST NE,6D,603.0,27
Stop & Frisk,"Washington, D.C.",DC,1/29/10 1:50,2010,Person,Unknown,Unknown,Unknown,3300 B/O ALDEN ST NE,6D,603.0,
Stop & Frisk,"Washington, D.C.",DC,1/29/10 19:25,2010,Person,Black,Male,Not Hispanic Or Latino,1700 B/O COLUMBIA RD NW,1D,303.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,1/29/10 20:06,2010,Person,Black,Male,Not Hispanic Or Latino,5300 B/O GEORGIA AVE NW,4D,403.0,39
Stop & Frisk,"Washington, D.C.",DC,1/29/10 20:06,2010,Person,Black,Male,Not Hispanic Or Latino,5300 B/O GEORGIA AVE NW,4D,403.0,38
Stop & Frisk,"Washington, D.C.",DC,1/29/10 20:06,2010,Person,Black,Male,Not Hispanic Or Latino,5300 B/O GEORGIA AVE NW,4D,403.0,35
Stop & Frisk,"Washington, D.C.",DC,1/29/10 22:59,2010,Person,Black,Female,Not Hispanic Or Latino,200 B/O 35TH ST NE,6D,603.0,40
Stop & Frisk,"Washington, D.C.",DC,1/29/10 22:59,2010,Person,Black,Male,Not Hispanic Or Latino,200 B/O 35TH ST NE,6D,603.0,29
Stop & Frisk,"Washington, D.C.",DC,1/29/10 22:59,2010,Person,Black,Male,Not Hispanic Or Latino,200 B/O 35TH ST NE,6D,603.0,28
Stop & Frisk,"Washington, D.C.",DC,1/30/10 1:52,2010,Person,Black,Male,Not Hispanic Or Latino,2500 B/O MARTIN LUTHER KING JR AVE SE,7D,703.0,66
Stop & Frisk,"Washington, D.C.",DC,1/30/10 12:29,2010,Person,Black,Male,Unknown,7TH ST NW / MASSACHUSETTS AVE NW,1D,104.0,63
Stop & Frisk,"Washington, D.C.",DC,1/31/10 1:00,2010,Person,Black,Male,Not Hispanic Or Latino,FIRST / Q ST SW,1D,104.0,20
Stop & Frisk,"Washington, D.C.",DC,1/31/10 18:29,2010,Person,Black,Male,Not Hispanic Or Latino,18TH ST NW / KALORAMA RD NW,3D,303.0,37
Stop & Frisk,"Washington, D.C.",DC,1/31/10 21:31,2010,Person,Black,Male,Not Hispanic Or Latino,14TH ST NE / G ST NE,1D,103.0,42
Stop & Frisk,"Washington, D.C.",DC,1/31/10 21:31,2010,Person,Unknown,Unknown,Unknown,14TH ST NE / G ST NE,1D,103.0,
Stop & Frisk,"Washington, D.C.",DC,2/1/10 17:05,2010,Person,Unknown,Unknown,Unknown,1700 B/O 15TH ST NW,3D,301.0,
Stop & Frisk,"Washington, D.C.",DC,2/1/10 17:05,2010,Person,Unknown,Male,Not Hispanic Or Latino,1700 B/O 15TH ST NW,3D,301.0,31
Stop & Frisk,"Washington, D.C.",DC,2/2/10 1:39,2010,Person,Black,Male,Not Hispanic Or Latino,4100 B/O EAST CAPITOL ST NE,6D,603.0,22
Stop & Frisk,"Washington, D.C.",DC,2/2/10 1:39,2010,Person,Black,Male,Not Hispanic Or Latino,4100 B/O EAST CAPITOL ST NE,6D,603.0,22
Stop & Frisk,"Washington, D.C.",DC,2/2/10 1:39,2010,Person,Black,Male,Not Hispanic Or Latino,4100 B/O EAST CAPITOL ST NE,6D,603.0,21
Stop & Frisk,"Washington, D.C.",DC,2/3/10 12:00,2010,Person,Black,Male,Not Hispanic Or Latino,2600 B/O NAYLOR RD SE,6D,606.0,54
Stop & Frisk,"Washington, D.C.",DC,2/3/10 19:30,2010,Person,Black,Unknown,Not Hispanic Or Latino,4600 B/O BENNING RD SE,6D,604.0,18
Stop & Frisk,"Washington, D.C.",DC,2/3/10 21:09,2010,Person,White,Male,Not Hispanic Or Latino,1300 B/O O ST NW,3D,307.0,41
Stop & Frisk,"Washington, D.C.",DC,2/4/10 0:51,2010,Person,Unknown,Male,Hispanic Or Latino,4900 B/O NORTH CAPITOL ST NE,4D,405.0,32
Stop & Frisk,"Washington, D.C.",DC,2/4/10 7:59,2010,Person,Black,Male,Not Hispanic Or Latino,3200 B/O PENNSYLVANIA AVE SE,6D,605.0,22
Stop & Frisk,"Washington, D.C.",DC,2/4/10 10:00,2010,Person,Black,Male,Not Hispanic Or Latino,1400 B/O C ST SE,1D,108.0,51
Stop & Frisk,"Washington, D.C.",DC,2/4/10 10:50,2010,Person,Unknown,Unknown,Not Hispanic Or Latino,17TH ST NW / K ST NW,2D,208.0,
Stop & Frisk,"Washington, D.C.",DC,2/4/10 10:50,2010,Person,White,Male,Not Hispanic Or Latino,17TH ST NW / K ST NW,2D,208.0,
Stop & Frisk,"Washington, D.C.",DC,2/4/10 19:50,2010,Person,Black,Male,Not Hispanic Or Latino,4000 B/O MINNESOTA AVE NE,6D,602.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,2/4/10 19:50,2010,Person,Black,Male,Not Hispanic Or Latino,4000 B/O MINNESOTA AVE NE,6D,602.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,2/4/10 19:50,2010,Person,Black,Male,Not Hispanic Or Latino,4000 B/O MINNESOTA AVE NE,6D,602.0,18
Stop & Frisk,"Washington, D.C.",DC,2/5/10 2:41,2010,Person,Black,Male,Not Hispanic Or Latino,15TH ST NE / AMES PL NE,1D,103.0,32
Stop & Frisk,"Washington, D.C.",DC,2/5/10 18:04,2010,Person,Black,Female,Not Hispanic Or Latino,3500 B/O EAST CAPITOL ST NE,6D,603.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,2/7/10 16:00,2010,Person,Black,Male,Not Hispanic Or Latino,5600 B/O 13'TH ST NW,4D,403.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,2/7/10 19:59,2010,Person,Black,Male,Not Hispanic Or Latino,1800 B/O BENNING RD NE,5D,507.0,25
Stop & Frisk,"Washington, D.C.",DC,2/8/10 19:59,2010,Person,Black,Male,Not Hispanic Or Latino,1100 B/O CLIFTON ST NW,3D,304.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,2/8/10 19:59,2010,Person,Black,Male,Not Hispanic Or Latino,1100 B/O CLIFTON ST NW,3D,304.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,2/8/10 19:59,2010,Person,Black,Male,Not Hispanic Or Latino,1100 B/O CLIFTON ST NW,3D,304.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,2/8/10 19:59,2010,Person,Black,Male,Not Hispanic Or Latino,1100 B/O CLIFTON ST NW,3D,304.0,18
Stop & Frisk,"Washington, D.C.",DC,2/9/10 10:39,2010,Person,Black,Female,Not Hispanic Or Latino,3000 B/O K ST NW,2D,206.0,44
Stop & Frisk,"Washington, D.C.",DC,2/10/10 0:29,2010,Person,Black,Male,Not Hispanic Or Latino,GEORGIA AVE NW / GALLATIN ST NW,4D,403.0,24
Stop & Frisk,"Washington, D.C.",DC,2/10/10 0:29,2010,Person,Black,Male,Not Hispanic Or Latino,GEORGIA AVE NW / GALLATIN ST NW,4D,403.0,29
Stop & Frisk,"Washington, D.C.",DC,2/10/10 0:29,2010,Person,Black,Male,Not Hispanic Or Latino,GEORGIA AVE NW / GALLATIN ST NW,4D,403.0,25
Stop & Frisk,"Washington, D.C.",DC,2/11/10 13:59,2010,,,,,13TH ST SE / I ST SE,1D,106.0,
Stop & Frisk,"Washington, D.C.",DC,2/11/10 19:59,2010,Person,Black,Male,Not Hispanic Or Latino,400 B/O RHODE ISLAND AVE NW,3D,308.0,47
Stop & Frisk,"Washington, D.C.",DC,2/12/10 0:29,2010,Person,Black,Male,Not Hispanic Or Latino,400 B/O KENNEDY ST NE,4D,406.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,2/12/10 16:07,2010,Person,Black,Male,Not Hispanic Or Latino,18TH ST NE / D ST NE,1D,103.0,32
Stop & Frisk,"Washington, D.C.",DC,2/12/10 17:10,2010,Person,Black,Male,Not Hispanic Or Latino,19TH ST NE / BENNING RD NE,5D,504.0,23
Stop & Frisk,"Washington, D.C.",DC,2/12/10 21:09,2010,Person,Black,Male,Not Hispanic Or Latino,4700 B/O SOUTH CAPITOL ST SW,7D,706.0,29
Stop & Frisk,"Washington, D.C.",DC,2/12/10 21:15,2010,Person,Black,Male,Not Hispanic Or Latino,600 B/O EDGEWOOD ST NE,5D,502.0,28
Stop & Frisk,"Washington, D.C.",DC,2/12/10 21:15,2010,Person,Unknown,Unknown,Unknown,600 B/O EDGEWOOD ST NE,5D,502.0,
Stop & Frisk,"Washington, D.C.",DC,2/13/10 22:00,2010,Person,Black,Male,Not Hispanic Or Latino,PEABODY ST NW,4D,403.0,22
Stop & Frisk,"Washington, D.C.",DC,2/13/10 22:00,2010,Person,Unknown,Unknown,Unknown,PEABODY ST NW,4D,403.0,
Stop & Frisk,"Washington, D.C.",DC,2/14/10 3:00,2010,Person,Black,Female,Not Hispanic Or Latino,1800 B/O M ST NW,2D,208.0,
Stop & Frisk,"Washington, D.C.",DC,2/14/10 3:00,2010,Person,Black,Male,Not Hispanic Or Latino,1800 B/O M ST NW,2D,208.0,51
Stop & Frisk,"Washington, D.C.",DC,2/14/10 3:00,2010,Person,Unknown,Unknown,Unknown,1800 B/O M ST NW,2D,208.0,
Stop & Frisk,"Washington, D.C.",DC,2/14/10 3:00,2010,Person,White,Female,Not Hispanic Or Latino,1000 B/O VERMONT AVE NW,2D,207.0,23
Stop & Frisk,"Washington, D.C.",DC,2/16/10 20:19,2010,Person,Black,Male,Not Hispanic Or Latino,2300 B/O 15TH ST NW,3D,305.0,22
Stop & Frisk,"Washington, D.C.",DC,2/16/10 20:19,2010,Person,Black,Male,Not Hispanic Or Latino,2300 B/O 15TH ST NW,3D,305.0,29
Stop & Frisk,"Washington, D.C.",DC,2/16/10 20:19,2010,Person,Black,Male,Not Hispanic Or Latino,2300 B/O 15TH ST NW,3D,305.0,23
Stop & Frisk,"Washington, D.C.",DC,2/17/10 20:30,2010,Person,Black,Male,Not Hispanic Or Latino,4600 B/O BENNING RD SE,6D,604.0,18
Stop & Frisk,"Washington, D.C.",DC,2/17/10 20:30,2010,Person,Unknown,Unknown,Unknown,4600 B/O BENNING RD SE,6D,604.0,
Stop & Frisk,"Washington, D.C.",DC,2/18/10 1:00,2010,Person,Black,Male,Not Hispanic Or Latino,19TH ST NE / BENNING RD NE,5D,504.0,31
Stop & Frisk,"Washington, D.C.",DC,2/18/10 14:14,2010,Person,Black,Female,Not Hispanic Or Latino,2200 B/O BLADENSBURG RD NE,5D,503.0,23
Stop & Frisk,"Washington, D.C.",DC,2/19/10 14:51,2010,Person,Black,Male,Not Hispanic Or Latino,500 B/O H ST NW,1D,102.0,19
Stop & Frisk,"Washington, D.C.",DC,2/19/10 19:16,2010,Person,Black,Male,Not Hispanic Or Latino,49TH ST NE / JAY ST NE,6D,602.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,2/20/10 18:40,2010,Person,Black,Male,Not Hispanic Or Latino,7TH ST NW / H ST NW,1D,102.0,19
Stop & Frisk,"Washington, D.C.",DC,2/20/10 19:48,2010,Person,Black,Male,Not Hispanic Or Latino,4TH ST NE / RHODE ISLAND AVE NE,5D,501.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,2/20/10 19:48,2010,Person,Black,Male,Not Hispanic Or Latino,4TH ST NE / RHODE ISLAND AVE NE,5D,501.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,2/20/10 19:48,2010,Person,Black,Male,Not Hispanic Or Latino,4TH ST NE / RHODE ISLAND AVE NE,5D,501.0,28
Stop & Frisk,"Washington, D.C.",DC,2/20/10 21:00,2010,Person,Black,Male,Not Hispanic Or Latino,5TH ST NE / K ST NE,1D,102.0,27
Stop & Frisk,"Washington, D.C.",DC,2/20/10 21:00,2010,Person,Black,Male,Not Hispanic Or Latino,14TH ST NW / FAIRMONT ST NW,3D,304.0,19
Stop & Frisk,"Washington, D.C.",DC,2/20/10 23:35,2010,Person,Black,Male,Not Hispanic Or Latino,700 B/O H ST NW,1D,105.0,24
Stop & Frisk,"Washington, D.C.",DC,2/21/10 14:33,2010,Person,Black,Male,Unknown,1100 B/O 21ST ST NE,5D,507.0,21
Stop & Frisk,"Washington, D.C.",DC,2/21/10 18:49,2010,Person,Black,Male,Not Hispanic Or Latino,HALF ST SW / O ST SW,1D,105.0,31
Stop & Frisk,"Washington, D.C.",DC,2/21/10 19:07,2010,Person,Black,Male,Not Hispanic Or Latino,5000 B/O BASS PL SE,6D,604.0,19
Stop & Frisk,"Washington, D.C.",DC,2/21/10 19:07,2010,Person,Black,Male,Unknown,5000 B/O BASS PL SE,6D,604.0,29
Stop & Frisk,"Washington, D.C.",DC,2/22/10 1:20,2010,Person,Black,Male,Not Hispanic Or Latino,1500 B/O KENILWORTH AVE NE,6D,601.0,
Stop & Frisk,"Washington, D.C.",DC,2/22/10 11:30,2010,Person,Black,Male,Unknown,1100 B/O PENN ST NE,5D,506.0,23
Stop & Frisk,"Washington, D.C.",DC,2/22/10 15:24,2010,Person,Black,Male,Not Hispanic Or Latino,2900 B/O LANGSTON PL SE,7D,706.0,26
Stop & Frisk,"Washington, D.C.",DC,2/22/10 23:30,2010,Person,Black,Male,Not Hispanic Or Latino,4000 B/O MINNESOTA AVE NE,6D,602.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,2/23/10 11:50,2010,Person,Unknown,Male,Hispanic Or Latino,1600 B/O COLUMBIA RD NW,3D,303.0,26
Stop & Frisk,"Washington, D.C.",DC,2/23/10 22:23,2010,Person,Black,Female,Not Hispanic Or Latino,1500 B/O U ST SE,1D,101.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,2/24/10 2:19,2010,Person,Black,Male,Not Hispanic Or Latino,5900 B/O EADS ST NE,6D,608.0,22
Stop & Frisk,"Washington, D.C.",DC,2/24/10 10:00,2010,Person,Black,Male,Not Hispanic Or Latino,1900 B/O 7TH ST NW,3D,305.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,2/24/10 10:00,2010,Person,Unknown,Male,Unknown,1900 B/O 7TH ST NW,3D,305.0,
Stop & Frisk,"Washington, D.C.",DC,2/24/10 13:00,2010,Person,Black,Male,Not Hispanic Or Latino,1400 B/O EAST CAPITOL,1D,106.0,22
Stop & Frisk,"Washington, D.C.",DC,2/25/10 1:00,2010,,,,,700 B/O HOBART ST NW,3D,307.0,
Stop & Frisk,"Washington, D.C.",DC,2/25/10 14:19,2010,Person,Black,Male,Not Hispanic Or Latino,ONTARIO RD NW / COLUMBIA RD NW,3D,305.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,2/25/10 14:19,2010,Person,Black,Male,Not Hispanic Or Latino,ONTARIO RD NW / COLUMBIA RD NW,3D,305.0,20
Stop & Frisk,"Washington, D.C.",DC,2/25/10 18:45,2010,Person,Black,Male,Unknown,1800 B/O TRENTON PL SE,7D,704.0,
Stop & Frisk,"Washington, D.C.",DC,2/25/10 18:45,2010,Person,Black,Female,Unknown,1800 B/O TRENTON PL SE,7D,704.0,
Stop & Frisk,"Washington, D.C.",DC,2/25/10 18:45,2010,Person,Black,Male,Unknown,1800 B/O TRENTON PL SE,7D,704.0,25
Stop & Frisk,"Washington, D.C.",DC,2/25/10 18:45,2010,Person,Black,Male,Not Hispanic Or Latino,1800 B/O TRENTON PL SE,7D,704.0,18
Stop & Frisk,"Washington, D.C.",DC,2/25/10 18:45,2010,Person,Black,Male,Not Hispanic Or Latino,1800 B/O TRENTON PL SE,7D,704.0,28
Stop & Frisk,"Washington, D.C.",DC,2/25/10 19:59,2010,Person,Black,Male,Not Hispanic Or Latino,900 B/O SPRING RD NW,4D,404.0,23
Stop & Frisk,"Washington, D.C.",DC,2/25/10 19:59,2010,Person,Black,Male,Not Hispanic Or Latino,900 B/O SPRING RD NW,4D,404.0,20
Stop & Frisk,"Washington, D.C.",DC,2/25/10 20:33,2010,Person,Black,Male,Not Hispanic Or Latino,16TH ST NW / JOYCE RD NW,4D,402.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,2/25/10 20:33,2010,Person,Black,Male,Not Hispanic Or Latino,16TH ST NW / JOYCE RD NW,4D,402.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,2/26/10 1:20,2010,Person,Black,Male,Not Hispanic Or Latino,2100 B/O 16TH ST SE,7D,701.0,38
Stop & Frisk,"Washington, D.C.",DC,2/26/10 12:00,2010,Person,Black,Male,Not Hispanic Or Latino,14TH ST NW / K ST NW,5D,505.0,59
Stop & Frisk,"Washington, D.C.",DC,2/26/10 16:59,2010,Person,Black,Male,Not Hispanic Or Latino,4500 B/O BENNING RD NE,6D,608.0,21
Stop & Frisk,"Washington, D.C.",DC,2/26/10 20:39,2010,Person,Black,Male,Not Hispanic Or Latino,700 B/O IRVING ST NW,3D,303.0,39
Stop & Frisk,"Washington, D.C.",DC,2/27/10 7:30,2010,Person,Black,Male,Not Hispanic Or Latino,5900 B/O EADS ST NE,6D,608.0,63
Stop & Frisk,"Washington, D.C.",DC,2/27/10 16:59,2010,Person,Black,Male,Not Hispanic Or Latino,4600 B/O POLK ST NE,6D,602.0,22
Stop & Frisk,"Washington, D.C.",DC,2/27/10 16:59,2010,Person,Black,Male,Not Hispanic Or Latino,4600 B/O POLK ST NE,6D,602.0,21
Stop & Frisk,"Washington, D.C.",DC,2/27/10 20:30,2010,Person,Black,Male,Unknown,2500 B/O 14TH ST NE,5D,505.0,39
Stop & Frisk,"Washington, D.C.",DC,2/27/10 20:46,2010,Person,Black,Male,Not Hispanic Or Latino,13TH ST NW / U ST NW,3D,305.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,2/27/10 20:46,2010,Person,Black,Male,Not Hispanic Or Latino,13TH ST NW / U ST NW,3D,305.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,2/27/10 20:46,2010,Person,Black,Female,Not Hispanic Or Latino,13TH ST NW / U ST NW,3D,305.0,18
Stop & Frisk,"Washington, D.C.",DC,2/27/10 22:30,2010,Person,Black,Male,Unknown,700 B/O 7TH ST NW,1D,102.0,
Stop & Frisk,"Washington, D.C.",DC,2/27/10 22:30,2010,Person,Black,Male,Unknown,700 B/O 7TH ST NW,1D,102.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,2/28/10 1:03,2010,Person,Black,Male,Not Hispanic Or Latino,200 B/O GALLOWAY ST NE,4D,,Juvenile
Stop & Frisk,"Washington, D.C.",DC,2/28/10 1:03,2010,Person,Unknown,Unknown,Unknown,200 B/O GALLOWAY ST NE,4D,,
Stop & Frisk,"Washington, D.C.",DC,2/28/10 2:12,2010,Person,Black,Male,Unknown,300 B/O 53RD ST NE,6D,608.0,23
Stop & Frisk,"Washington, D.C.",DC,2/28/10 3:40,2010,Person,Black,Male,Unknown,1200 B/O 1ST ST NE IBIZIA,5D,501.0,21
Stop & Frisk,"Washington, D.C.",DC,2/28/10 3:42,2010,Person,White,Male,Not Hispanic Or Latino,22ND ST NW / K ST NW,2D,208.0,20
Stop & Frisk,"Washington, D.C.",DC,2/28/10 19:59,2010,Person,Black,Male,Not Hispanic Or Latino,50TH PL NE / FITCH PL NE,6D,602.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,2/28/10 19:59,2010,Person,Black,Male,Not Hispanic Or Latino,50TH PL NE / FITCH PL NE,6D,602.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,2/28/10 20:42,2010,Person,Black,Male,Unknown,1900 B/O VALLEY TER SE,7D,704.0,24
Stop & Frisk,"Washington, D.C.",DC,3/1/10 3:29,2010,Person,Black,Male,Not Hispanic Or Latino,POTOMAC ST NW / M ST NW,2D,206.0,27
Stop & Frisk,"Washington, D.C.",DC,3/1/10 3:29,2010,Person,Black,Male,Not Hispanic Or Latino,POTOMAC ST NW / M ST NW,2D,206.0,39
Stop & Frisk,"Washington, D.C.",DC,3/1/10 19:47,2010,Person,White,Male,Not Hispanic Or Latino,3300 B/O M ST NW,2D,206.0,58
Stop & Frisk,"Washington, D.C.",DC,3/2/10 17:05,2010,Person,Black,Male,Not Hispanic Or Latino,1300 B/O SARATOGA AVE NE,5D,505.0,48
Stop & Frisk,"Washington, D.C.",DC,3/2/10 20:06,2010,Person,Black,Male,Not Hispanic Or Latino,4600 B/O H ST SE,6D,604.0,27
Stop & Frisk,"Washington, D.C.",DC,3/2/10 20:06,2010,Person,Black,Female,Not Hispanic Or Latino,4600 B/O H ST SE,6D,604.0,53
Stop & Frisk,"Washington, D.C.",DC,3/3/10 13:14,2010,Person,Black,Male,Not Hispanic Or Latino,2300 B/O BENNING RD NE,5D,507.0,40
Stop & Frisk,"Washington, D.C.",DC,3/3/10 18:09,2010,Person,Black,Male,Not Hispanic Or Latino,4600 B/O BENNING RD SE,6D,604.0,18
Stop & Frisk,"Washington, D.C.",DC,3/3/10 18:09,2010,Person,Unknown,Unknown,Unknown,4600 B/O BENNING RD SE,6D,604.0,
Stop & Frisk,"Washington, D.C.",DC,3/3/10 20:12,2010,Person,Black,Male,Not Hispanic Or Latino,600 B/O PARKLAND PL SE,7D,705.0,20
Stop & Frisk,"Washington, D.C.",DC,3/4/10 1:50,2010,Person,Black,Male,Unknown,4600 B/O 5TH ST NW,4D,407.0,50
